Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleansing,remove_emojis,case_folding,tokenizing,stemming_list,stemming,negation,formalization,stopword_list,stopword_removal,english_comment,vader_sentiment
130,Fri Dec 15 04:07:38 +0000 2023,1735511911138308590,@Uki23 Bisa diartikan Jokowi sdg berManipulasi dan Prabowo itu benteng dr pihak2 yg ingin menguak manipulasi itu.,0,0,0,0,in,1377693135011160072,1735337934059086316,angelbingit,https://twitter.com/angelbingit/status/1735511911138308590,Uki  Bisa diartikan Jokowi sdg berManipulasi dan Prabowo itu benteng dr pihak  yg ingin menguak manipulasi itu,Uki  Bisa diartikan Jokowi sdg berManipulasi dan Prabowo itu benteng dr pihak  yg ingin menguak manipulasi itu,uki  bisa diartikan jokowi sdg bermanipulasi dan prabowo itu benteng dr pihak  yg ingin menguak manipulasi itu,"['uki', 'bisa', 'diartikan', 'jokowi', 'sdg', 'bermanipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dr', 'pihak', 'yg', 'ingin', 'menguak', 'manipulasi', 'itu']","['uki', 'bisa', 'arti', 'jokowi', 'sdg', 'manipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dr', 'pihak', 'yg', 'ingin', 'uak', 'manipulasi', 'itu']",uki bisa arti jokowi sdg manipulasi dan prabowo itu benteng dr pihak yg ingin uak manipulasi itu,"['uki', 'bisa', 'arti', 'jokowi', 'sdg', 'manipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dr', 'pihak', 'yg', 'ingin', 'uak', 'manipulasi', 'itu']","['uki', 'bisa', 'arti', 'jokowi', 'sdg', 'manipulasi', 'dan', 'prabowo', 'itu', 'benteng', 'dari', 'pihak', 'yang', 'ingin', 'uak', 'manipulasi', 'itu']","['uki', 'arti', 'jokowi', 'sdg', 'manipulasi', 'prabowo', 'benteng', 'uak', 'manipulasi']",uki arti jokowi sdg manipulasi prabowo benteng uak manipulasi,uki means Jokowi is manipulating Prabowo's fortress of manipulation,negative
134,Fri Dec 15 04:07:23 +0000 2023,1735511847363858434,"@anthon_moh @carlitovito180 @andre_rosiade makane itu scr politis PKS akan susah kembali bersanding dgn Gerindra, udh berapa kali dihianatin Gerindra ? ehh malah skrg gerindra yg caper kanan kiri merasa dihianati wkwkw, ane sbg simpatisan PKS dr tahun 1999 tidak akan pernah memilih Prabowo ...",0,0,0,0,in,473417028,1735340129139692025,muhammadsyakur2,https://twitter.com/muhammadsyakur2/status/1735511847363858434,anthon moh  carlitovito andre rosiade makane itu scr politis PKS akan susah kembali bersanding dgn Gerindra  udh berapa kali dihianatin Gerindra ehh malah skrg gerindra yg caper kanan kiri merasa dihianati wkwkw  ane sbg simpatisan PKS dr tahun tidak akan pernah memilih Prabowo,anthon moh  carlitovito   andre rosiade makane itu scr politis PKS akan susah kembali bersanding dgn Gerindra  udh berapa kali dihianatin Gerindra   ehh malah skrg gerindra yg caper kanan kiri merasa dihianati wkwkw  ane sbg simpatisan PKS dr tahun   tidak akan pernah memilih Prabowo,anthon moh  carlitovito andre rosiade makane itu scr politis pks akan susah kembali bersanding dgn gerindra  udh berapa kali dihianatin gerindra ehh malah skrg gerindra yg caper kanan kiri merasa dihianati wkwkw  ane sbg simpatisan pks dr tahun tidak akan pernah memilih prabowo,"['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'scr', 'politis', 'pks', 'akan', 'susah', 'kembali', 'bersanding', 'dgn', 'gerindra', 'udh', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'malah', 'skrg', 'gerindra', 'yg', 'caper', 'kanan', 'kiri', 'merasa', 'dihianati', 'wkwkw', 'ane', 'sbg', 'simpatisan', 'pks', 'dr', 'tahun', 'tidak', 'akan', 'pernah', 'memilih', 'prabowo']","['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'scr', 'politis', 'pks', 'akan', 'susah', 'kembali', 'sanding', 'dgn', 'gerindra', 'udh', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'malah', 'skrg', 'gerindra', 'yg', 'caper', 'kanan', 'kiri', 'rasa', 'dihianati', 'wkwkw', 'ane', 'sbg', 'simpatisan', 'pks', 'dr', 'tahun', 'tidak', 'akan', 'pernah', 'pilih', 'prabowo']",anthon moh carlitovito andre rosiade makane itu scr politis pks akan susah kembali sanding dgn gerindra udh berapa kali dihianatin gerindra ehh malah skrg gerindra yg caper kanan kiri rasa dihianati wkwkw ane sbg simpatisan pks dr tahun tidak akan pernah pilih prabowo,"['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'scr', 'politis', 'pks', 'akan', 'susah', 'kembali', 'sanding', 'dgn', 'gerindra', 'udh', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'malah', 'skrg', 'gerindra', 'yg', 'caper', 'kanan', 'kiri', 'rasa', 'dihianati', 'wkwkw', 'ane', 'sbg', 'simpatisan', 'pks', 'dr', 'tahun', 'tidak_akan', 'pernah', 'pilih', 'prabowo']","['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'itu', 'secara', 'politis', 'pks', 'akan', 'susah', 'kembali', 'sanding', 'dengan', 'gerindra', 'sudah', 'berapa', 'kali', 'dihianatin', 'gerindra', 'ehh', 'bahkan', 'sekarang', 'gerindra', 'yang', 'cari perhatian', 'kanan', 'kiri', 'rasa', 'dihianati', 'wkwkw', 'ane', 'sebagai', 'simpatisan', 'pks', 'dari', 'tahun', 'tidak_akan', 'pernah', 'pilih', 'prabowo']","['anthon', 'moh', 'carlitovito', 'andre', 'rosiade', 'makane', 'politis', 'pks', 'susah', 'sanding', 'gerindra', 'kali', 'dihianatin', 'gerindra', 'ehh', 'gerindra', 'cari perhatian', 'kanan', 'kiri', 'dihianati', 'wkwkw', 'ane', 'simpatisan', 'pks', 'tidak', 'akan', 'pilih', 'prabowo']",anthon moh carlitovito andre rosiade makane politis pks susah sanding gerindra kali dihianatin gerindra ehh gerindra cari perhatian kanan kiri dihianati wkwkw ane simpatisan pks tidak akan pilih prabowo,"anthon moh carlitovito andre rosiade political food, pks, it's hard to get along with Gerindra, times Gerindra has been betrayed, eh, Gerindra has been looking for attention from right and left, it's been betrayed hahaha, I'm a PKS sympathizer, I won't vote for Prabowo",negative
135,Fri Dec 15 04:07:21 +0000 2023,1735511840275513394,@Boediantar4 Apalagi yg mau dibantah ? @prabowo @andre_rosiade,0,0,0,0,in,1147288298,1735470363256230180,bangkum,https://twitter.com/bangkum/status/1735511840275513394,Boediantar  Apalagi yg mau dibantah prabowo  andre rosiade,Boediantar  Apalagi yg mau dibantah    prabowo  andre rosiade,boediantar  apalagi yg mau dibantah prabowo  andre rosiade,"['boediantar', 'apalagi', 'yg', 'mau', 'dibantah', 'prabowo', 'andre', 'rosiade']","['boediantar', 'apalagi', 'yg', 'mau', 'ban', 'prabowo', 'andre', 'rosiade']",boediantar apalagi yg mau ban prabowo andre rosiade,"['boediantar', 'apalagi', 'yg', 'mau', 'ban', 'prabowo', 'andre', 'rosiade']","['boediantar', 'apalagi', 'yang', 'mau', 'ban', 'prabowo', 'andre', 'rosiade']","['boediantar', 'ban', 'prabowo', 'andre', 'rosiade']",boediantar ban prabowo andre rosiade,boediantar ban prabowo andre rosiade,negative
136,Fri Dec 15 04:07:14 +0000 2023,1735511809359274408,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/iJTksrILqO",0,1,1,1,in,1661761923996876801,1735511809359274408,MarutoRuwan,https://twitter.com/MarutoRuwan/status/1735511809359274408,Prabowo Sindir Anies Baswedan  APBD Paling Besar  Tapi Kok Mas Anies Gagal Memimpin Jakarta Gacoan Anies gempa Daesang Pagii BATTER UP VIEWS pilihan terbaik,Prabowo Sindir Anies Baswedan  APBD Paling Besar  Tapi Kok Mas Anies Gagal Memimpin Jakarta   Gacoan   Anies   gempa   Daesang   Pagii   BATTER UP    VIEWS   pilihan terbaik,prabowo sindir anies baswedan  apbd paling besar  tapi kok mas anies gagal memimpin jakarta gacoan anies gempa daesang pagii batter up views pilihan terbaik,"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'memimpin', 'jakarta', 'gacoan', 'anies', 'gempa', 'daesang', 'pagii', 'batter', 'up', 'views', 'pilihan', 'terbaik']","['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']",prabowo sindir anies baswedan apbd paling besar tapi kok mas anies gagal pimpin jakarta gaco anies gempa daesang pagi batter up views pilih baik,"['prabowo', 'sindir', 'anies', 'baswedan', 'apbd', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'paling', 'besar', 'tapi', 'kok', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih', 'baik']","['prabowo', 'sindir', 'anies', 'baswedan', 'anggaran pendapatan dan belanja daerah', 'mas', 'anies', 'gagal', 'pimpin', 'jakarta', 'gaco', 'anies', 'gempa', 'daesang', 'pagi', 'batter', 'up', 'views', 'pilih']",prabowo sindir anies baswedan anggaran pendapatan dan belanja daerah mas anies gagal pimpin jakarta gaco anies gempa daesang pagi batter up views pilih,Prabowo insinuates Anies Baswedan Mas Anies regional income and expenditure budget fails to lead Jakarta Gaco Anies Daesang earthquake morning batter up views vote,negative
144,Fri Dec 15 04:06:55 +0000 2023,1735511728979628106,Nusron Wahid Sesalkan Pernyataan Anies soal Prabowo Tak Tahan Oposisi: Itu Mengkerdilkan Rekonsiliasi. dekade08,0,0,0,0,in,1702630032961929216,1735511728979628106,amanda_ris279,https://twitter.com/amanda_ris279/status/1735511728979628106,Nusron Wahid Sesalkan Pernyataan Anies soal Prabowo Tak Tahan Oposisi  Itu Mengkerdilkan Rekonsiliasi  dekade,Nusron Wahid Sesalkan Pernyataan Anies soal Prabowo Tak Tahan Oposisi  Itu Mengkerdilkan Rekonsiliasi  dekade,nusron wahid sesalkan pernyataan anies soal prabowo tak tahan oposisi  itu mengkerdilkan rekonsiliasi  dekade,"['nusron', 'wahid', 'sesalkan', 'pernyataan', 'anies', 'soal', 'prabowo', 'tak', 'tahan', 'oposisi', 'itu', 'mengkerdilkan', 'rekonsiliasi', 'dekade']","['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'soal', 'prabowo', 'tak', 'tahan', 'oposisi', 'itu', 'kerdil', 'rekonsiliasi', 'dekade']",nusron wahid sesal nyata anies soal prabowo tak tahan oposisi itu kerdil rekonsiliasi dekade,"['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'soal', 'prabowo', 'tidak_tahan', 'oposisi', 'itu', 'kerdil', 'rekonsiliasi', 'dekade']","['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'soal', 'prabowo', 'tidak_tahan', 'oposisi', 'itu', 'kerdil', 'rekonsiliasi', 'dekade']","['nusron', 'wahid', 'sesal', 'nyata', 'anies', 'prabowo', 'tidak', 'tahan', 'oposisi', 'kerdil', 'rekonsiliasi', 'dekade']",nusron wahid sesal nyata anies prabowo tidak tahan oposisi kerdil rekonsiliasi dekade,Nusron Wahid's real regret is that Anies Prabowo can't stand the stunted opposition of decades of reconciliation,negative
147,Fri Dec 15 04:06:52 +0000 2023,1735511716086354163,wkwk aku ancem keluarga aku kalo ga milih prabowo,0,0,0,0,in,1349686200773140483,1735511716086354163,bitterlowvve,https://twitter.com/bitterlowvve/status/1735511716086354163,wkwk aku ancem keluarga aku kalo ga milih prabowo,wkwk aku ancem keluarga aku kalo ga milih prabowo,wkwk aku ancem keluarga aku kalo ga milih prabowo,"['wkwk', 'aku', 'ancem', 'keluarga', 'aku', 'kalo', 'ga', 'milih', 'prabowo']","['wkwk', 'aku', 'ancem', 'keluarga', 'aku', 'kalo', 'ga', 'milih', 'prabowo']",wkwk aku ancem keluarga aku kalo ga milih prabowo,"['wkwk', 'aku', 'ancem', 'keluarga', 'aku', 'kalo', 'tidak_milih', 'prabowo']","['tertawa', 'aku', 'ancem', 'keluarga', 'aku', 'kalau', 'tidak_milih', 'prabowo']","['tertawa', 'ancem', 'keluarga', 'tidak', 'milih', 'prabowo']",tertawa ancem keluarga tidak milih prabowo,laughed at the threat of the family not voting for Prabowo,negative
156,Fri Dec 15 04:06:43 +0000 2023,1735511680631832746,@Resty_J_Cayah @prabowo Ayo BONGKAR BONGKAR kebusukan Prabowo Subianto,0,0,0,0,in,1693415071161163776,1735499007001244031,dariwongcilik,https://twitter.com/dariwongcilik/status/1735511680631832746,Resty Cayah  prabowo Ayo BONGKAR BONGKAR kebusukan Prabowo Subianto,Resty   Cayah  prabowo Ayo BONGKAR BONGKAR kebusukan Prabowo Subianto,resty cayah  prabowo ayo bongkar bongkar kebusukan prabowo subianto,"['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'kebusukan', 'prabowo', 'subianto']","['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']",resty cayah prabowo ayo bongkar bongkar busuk prabowo subianto,"['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']","['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']","['resty', 'cayah', 'prabowo', 'ayo', 'bongkar', 'bongkar', 'busuk', 'prabowo', 'subianto']",resty cayah prabowo ayo bongkar bongkar busuk prabowo subianto,"Resty Cayah Prabowo, let's expose Prabowo Subianto's rot",negative
158,Fri Dec 15 04:06:37 +0000 2023,1735511654446809294,@alisyarief Saya percaya  Pak @aniesbaswedan .ga lagi percaya Prabowo,0,0,0,0,in,1709002557836963840,1735481013722325139,HilmaNadya27493,https://twitter.com/HilmaNadya27493/status/1735511654446809294,alisyarief Saya percaya  Pak  aniesbaswedan  ga lagi percaya Prabowo,alisyarief Saya percaya  Pak  aniesbaswedan  ga lagi percaya Prabowo,alisyarief saya percaya  pak  aniesbaswedan  ga lagi percaya prabowo,"['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'ga', 'lagi', 'percaya', 'prabowo']","['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'ga', 'lagi', 'percaya', 'prabowo']",alisyarief saya percaya pak aniesbaswedan ga lagi percaya prabowo,"['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'tidak_lagi', 'percaya', 'prabowo']","['alisyarief', 'saya', 'percaya', 'pak', 'aniesbaswedan', 'tidak_lagi', 'percaya', 'prabowo']","['alisyarief', 'percaya', 'aniesbaswedan', 'tidak', 'lagi', 'percaya', 'prabowo']",alisyarief percaya aniesbaswedan tidak lagi percaya prabowo,Alisyarief believes Aniesbaswedan no longer believes Prabowo,negative
160,Fri Dec 15 04:06:33 +0000 2023,1735511639603261645,@FirdaSyeban apa yg mau di katakan prabowo ttg kasus2 pelanggaran HAM jika di pmerinthan jokowi aja gak beres,0,0,0,0,in,1614230419117051908,1735509536423948702,PubgMGlobal4,https://twitter.com/PubgMGlobal4/status/1735511639603261645,FirdaSyeban apa yg mau di katakan prabowo ttg kasus  pelanggaran HAM jika di pmerinthan jokowi aja gak beres,FirdaSyeban apa yg mau di katakan prabowo ttg kasus  pelanggaran HAM jika di pmerinthan jokowi aja gak beres,firdasyeban apa yg mau di katakan prabowo ttg kasus  pelanggaran ham jika di pmerinthan jokowi aja gak beres,"['firdasyeban', 'apa', 'yg', 'mau', 'di', 'katakan', 'prabowo', 'ttg', 'kasus', 'pelanggaran', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'aja', 'gak', 'beres']","['firdasyeban', 'apa', 'yg', 'mau', 'di', 'kata', 'prabowo', 'ttg', 'kasus', 'langgar', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'aja', 'gak', 'beres']",firdasyeban apa yg mau di kata prabowo ttg kasus langgar ham jika di pmerinthan jokowi aja gak beres,"['firdasyeban', 'apa', 'yg', 'mau', 'di', 'kata', 'prabowo', 'ttg', 'kasus', 'langgar', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'aja', 'tidak_beres']","['firdasyeban', 'apa', 'yang', 'mau', 'di', 'kata', 'prabowo', 'tentang', 'kasus', 'langgar', 'ham', 'jika', 'di', 'pmerinthan', 'jokowi', 'saja', 'tidak_beres']","['firdasyeban', 'prabowo', 'langgar', 'ham', 'pmerinthan', 'jokowi', 'tidak', 'beres']",firdasyeban prabowo langgar ham pmerinthan jokowi tidak beres,Firdashyeban Prabowo violated the rights of Jokowi's government,negative
164,Fri Dec 15 04:06:14 +0000 2023,1735511558283997690,"Menarik perspektif Bapak Eddy Soeparno mengenai keputusan Anis dan Ganjar. Apakah memang hanya Prabowo yang terlihat lebih tegas dalam melanjutkan program Jokowi?"" #te12dePAN #PAN #bluesquad #partaiamanatnasional https://t.co/bYd0OTp5sN""",0,0,0,1,in,1714167022505041920,1735511558283997690,reza264676,https://twitter.com/reza264676/status/1735511558283997690,Menarik perspektif Bapak Eddy Soeparno mengenai keputusan Anis dan Ganjar  Apakah memang hanya Prabowo yang terlihat lebih tegas dalam melanjutkan program Jokowi,Menarik perspektif Bapak Eddy Soeparno mengenai keputusan Anis dan Ganjar  Apakah memang hanya Prabowo yang terlihat lebih tegas dalam melanjutkan program Jokowi,menarik perspektif bapak eddy soeparno mengenai keputusan anis dan ganjar  apakah memang hanya prabowo yang terlihat lebih tegas dalam melanjutkan program jokowi,"['menarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'mengenai', 'keputusan', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'terlihat', 'lebih', 'tegas', 'dalam', 'melanjutkan', 'program', 'jokowi']","['tarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'lihat', 'lebih', 'tegas', 'dalam', 'lanjut', 'program', 'jokowi']",tarik perspektif bapak eddy soeparno kena putus anis dan ganjar apakah memang hanya prabowo yang lihat lebih tegas dalam lanjut program jokowi,"['tarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'lihat', 'lebih', 'tegas', 'dalam', 'lanjut', 'program', 'jokowi']","['tarik', 'perspektif', 'bapak', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'dan', 'ganjar', 'apakah', 'memang', 'hanya', 'prabowo', 'yang', 'lihat', 'lebih', 'tegas', 'dalam', 'lanjut', 'program', 'jokowi']","['tarik', 'perspektif', 'eddy', 'soeparno', 'kena', 'putus', 'anis', 'ganjar', 'prabowo', 'lihat', 'program', 'jokowi']",tarik perspektif eddy soeparno kena putus anis ganjar prabowo lihat program jokowi,"Interesting perspective: Eddy Soeparno gets broken up with Anis Ganjar Prabowo, look at Jokowi's program",negative
166,Fri Dec 15 04:06:12 +0000 2023,1735511548729434497,@PartaiSocmed @aniesbaswedan @prabowo unfoll dulu lah socmed mendadak bego trs gini sekarang,0,0,0,0,in,214790299,1735216864152981540,trikusumair,https://twitter.com/trikusumair/status/1735511548729434497,PartaiSocmed  aniesbaswedan  prabowo unfoll dulu lah socmed mendadak bego trs gini sekarang,PartaiSocmed  aniesbaswedan  prabowo unfoll dulu lah socmed mendadak bego trs gini sekarang,partaisocmed  aniesbaswedan  prabowo unfoll dulu lah socmed mendadak bego trs gini sekarang,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'mendadak', 'bego', 'trs', 'gini', 'sekarang']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'dadak', 'bego', 'trs', 'gin', 'sekarang']",partaisocmed aniesbaswedan prabowo unfoll dulu lah socmed dadak bego trs gin sekarang,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'dadak', 'bego', 'trs', 'gin', 'sekarang']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'dulu', 'lah', 'socmed', 'dadak', 'bego', 'terus', 'gin', 'sekarang']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'unfoll', 'socmed', 'dadak', 'bego', 'gin']",partaisocmed aniesbaswedan prabowo unfoll socmed dadak bego gin,partysocmed aniesbaswedan prabowo unfollow socmed suddenly stupid gin,negative
170,Fri Dec 15 04:06:07 +0000 2023,1735511530387677563,"@azissubekti @prabowo Semoga anakmu nanti dibunuh oleh polisi,biar prabowo bisa memperjuangkan keadilan buat kamu...",0,0,0,0,in,553400440,1735431949819498679,armanhermawan3,https://twitter.com/armanhermawan3/status/1735511530387677563,azissubekti  prabowo Semoga anakmu nanti dibunuh oleh polisi biar prabowo bisa memperjuangkan keadilan buat kamu,azissubekti  prabowo Semoga anakmu nanti dibunuh oleh polisi biar prabowo bisa memperjuangkan keadilan buat kamu,azissubekti  prabowo semoga anakmu nanti dibunuh oleh polisi biar prabowo bisa memperjuangkan keadilan buat kamu,"['azissubekti', 'prabowo', 'semoga', 'anakmu', 'nanti', 'dibunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'memperjuangkan', 'keadilan', 'buat', 'kamu']","['azissubekti', 'prabowo', 'moga', 'anak', 'nanti', 'bunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'juang', 'adil', 'buat', 'kamu']",azissubekti prabowo moga anak nanti bunuh oleh polisi biar prabowo bisa juang adil buat kamu,"['azissubekti', 'prabowo', 'moga', 'anak', 'nanti', 'bunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'juang', 'adil', 'buat', 'kamu']","['azissubekti', 'prabowo', 'moga', 'anak', 'nanti', 'bunuh', 'oleh', 'polisi', 'biar', 'prabowo', 'bisa', 'juang', 'adil', 'buat', 'kamu']","['azissubekti', 'prabowo', 'moga', 'anak', 'bunuh', 'polisi', 'biar', 'prabowo', 'juang', 'adil']",azissubekti prabowo moga anak bunuh polisi biar prabowo juang adil,Azissubekti Prabowo hopes that children will kill the police so that Prabowo will fight fairly,negative
178,Fri Dec 15 04:05:52 +0000 2023,1735511465380151425,Wan Abud tidak tau terimakasih https://t.co/IQxGF3JKkI,0,0,0,0,in,891226539244875776,1735511465380151425,edkodpgzukw507,https://twitter.com/edkodpgzukw507/status/1735511465380151425,Wan Abud tidak tau terimakasih,Wan Abud tidak tau terimakasih,wan abud tidak tau terimakasih,"['wan', 'abud', 'tidak', 'tau', 'terimakasih']","['wan', 'abud', 'tidak', 'tau', 'terimakasih']",wan abud tidak tau terimakasih,"['wan', 'abud', 'tidak_tau', 'terimakasih']","['wan', 'abud', 'tidak_tahu', 'terima kasih']","['wan', 'abud', 'tidak', 'tahu', 'terima kasih']",wan abud tidak tahu terima kasih,Wan Abud is ungrateful,negative
183,Fri Dec 15 04:05:40 +0000 2023,1735511415128273307,"@gibran_tweet @persisofficial @bhayangkara_fc prabowo dan gibran sama-sama cacat etik, cacat moral",0,0,0,0,in,1726661782524301312,1719622498772488447,GedeAndika81918,https://twitter.com/GedeAndika81918/status/1735511415128273307,gibran tweet  persisofficial  bhayangkara fc prabowo dan gibran sama sama cacat etik  cacat moral,gibran tweet  persisofficial  bhayangkara fc prabowo dan gibran sama sama cacat etik  cacat moral,gibran tweet  persisofficial  bhayangkara fc prabowo dan gibran sama sama cacat etik  cacat moral,"['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']","['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']",gibran tweet persisofficial bhayangkara fc prabowo dan gibran sama sama cacat etik cacat moral,"['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']","['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'dan', 'gibran', 'sama', 'sama', 'cacat', 'etik', 'cacat', 'moral']","['gibran', 'tweet', 'persisofficial', 'bhayangkara', 'fc', 'prabowo', 'gibran', 'cacat', 'etik', 'cacat', 'moral']",gibran tweet persisofficial bhayangkara fc prabowo gibran cacat etik cacat moral,Gibran tweets Persisofficial Bhayangkara FC Prabowo Gibran has ethical defects and moral defects,negative
186,Fri Dec 15 04:05:30 +0000 2023,1735511375982841963,"@Tita83079013 @aniesbaswedan @prabowo @ganjarpranowo Kalau Nggak Suka,Jangan Tinggal di Negri Ini.Tinggal di Negri Yang Mayoritas Kafir",0,0,0,0,in,1630890442777841666,1735459746289959401,Irwansy96179363,https://twitter.com/Irwansy96179363/status/1735511375982841963,Tita aniesbaswedan  prabowo  ganjarpranowo Kalau Nggak Suka Jangan Tinggal di Negri Ini Tinggal di Negri Yang Mayoritas Kafir,Tita   aniesbaswedan  prabowo  ganjarpranowo Kalau Nggak Suka Jangan Tinggal di Negri Ini Tinggal di Negri Yang Mayoritas Kafir,tita aniesbaswedan  prabowo  ganjarpranowo kalau nggak suka jangan tinggal di negri ini tinggal di negri yang mayoritas kafir,"['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'kalau', 'nggak', 'suka', 'jangan', 'tinggal', 'di', 'negri', 'ini', 'tinggal', 'di', 'negri', 'yang', 'mayoritas', 'kafir']","['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'kalau', 'nggak', 'suka', 'jangan', 'tinggal', 'di', 'negri', 'ini', 'tinggal', 'di', 'negri', 'yang', 'mayoritas', 'kafir']",tita aniesbaswedan prabowo ganjarpranowo kalau nggak suka jangan tinggal di negri ini tinggal di negri yang mayoritas kafir,"['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'kalau', 'nggak', 'suka', 'tidak_tinggal', 'di', 'negri', 'ini', 'tinggal', 'di', 'negri', 'yang', 'mayoritas', 'kafir']","['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'kalau', 'tidak', 'suka', 'tidak_tinggal', 'di', 'negri', 'ini', 'tinggal', 'di', 'negri', 'yang', 'mayoritas', 'kafir']","['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'suka', 'tidak', 'tinggal', 'negri', 'tinggal', 'negri', 'mayoritas', 'kafir']",tita aniesbaswedan prabowo ganjarpranowo suka tidak tinggal negri tinggal negri mayoritas kafir,news about Anies Baswedan Prabowo punishing Pranowo for not wanting to live in a country where the majority of infidels live,negative
