Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleansing,remove_emojis,case_folding,tokenizing,stemming_list,stemming,negation,formalization,stopword_list,stopword_removal,english_comment,vader_sentiment
72,Fri Dec 15 10:30:42 +0000 2023,1735608313856100096,Ganjar Pranowo menunjukkan bahwa kepemimpinan yang kuat dimulai dari fondasi keluarga yang solid dan hangat. @tuzoaeiry  GP 4Presiden https://t.co/XvNPqOxhcY,0,0,0,0,in,1688808598070230016,1735608313856100096,lisyanaptr,https://twitter.com/lisyanaptr/status/1735608313856102777,Ganjar Pranowo menunjukkan bahwa kepemimpinan yang kuat dimulai dari fondasi keluarga yang solid dan hangat tuzoaeiry  GP  Presiden,Ganjar Pranowo menunjukkan bahwa kepemimpinan yang kuat dimulai dari fondasi keluarga yang solid dan hangat   tuzoaeiry  GP  Presiden,ganjar pranowo menunjukkan bahwa kepemimpinan yang kuat dimulai dari fondasi keluarga yang solid dan hangat tuzoaeiry  gp  presiden,"['ganjar', 'pranowo', 'menunjukkan', 'bahwa', 'kepemimpinan', 'yang', 'kuat', 'dimulai', 'dari', 'fondasi', 'keluarga', 'yang', 'solid', 'dan', 'hangat', 'tuzoaeiry', 'gp', 'presiden']","['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'pimpin', 'yang', 'kuat', 'mulai', 'dari', 'fondasi', 'keluarga', 'yang', 'solid', 'dan', 'hangat', 'tuzoaeiry', 'gp', 'presiden']",ganjar pranowo tunjuk bahwa pimpin yang kuat mulai dari fondasi keluarga yang solid dan hangat tuzoaeiry gp presiden,"['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'pimpin', 'yang', 'kuat', 'mulai', 'dari', 'fondasi', 'keluarga', 'yang', 'solid', 'dan', 'hangat', 'tuzoaeiry', 'gp', 'presiden']","['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'pimpin', 'yang', 'kuat', 'mulai', 'dari', 'fondasi', 'keluarga', 'yang', 'solid', 'dan', 'hangat', 'tuzoaeiry', 'gp', 'presiden']","['ganjar', 'pranowo', 'pimpin', 'kuat', 'fondasi', 'keluarga', 'solid', 'hangat', 'tuzoaeiry', 'gp', 'presiden']",ganjar pranowo pimpin kuat fondasi keluarga solid hangat tuzoaeiry gp presiden,"Ganjar Pranowo leads a strong, warm solid family foundation. Tuzoaeiry GP President",positive
73,Fri Dec 15 10:30:42 +0000 2023,1735608312388019968,"Semoga dukungan warga Jatim untuk Mas Ganjar Pranowo dan Pak Mahfud MD semakin mendukung, mengingat komitmen mereka terhadap pembangunan daerah. @scarlet511_  GP 4Presiden https://t.co/oQ1F4Daei7",0,0,0,0,in,1695653440964480000,1735608312388019968,annaanddt,https://twitter.com/annaanddt/status/1735608312388026442,Semoga dukungan warga Jatim untuk Mas Ganjar Pranowo dan Pak Mahfud MD semakin mendukung  mengingat komitmen mereka terhadap pembangunan daerah scarlet GP  Presiden,Semoga dukungan warga Jatim untuk Mas Ganjar Pranowo dan Pak Mahfud MD semakin mendukung  mengingat komitmen mereka terhadap pembangunan daerah   scarlet    GP  Presiden,semoga dukungan warga jatim untuk mas ganjar pranowo dan pak mahfud md semakin mendukung  mengingat komitmen mereka terhadap pembangunan daerah scarlet gp  presiden,"['semoga', 'dukungan', 'warga', 'jatim', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'semakin', 'mendukung', 'mengingat', 'komitmen', 'mereka', 'terhadap', 'pembangunan', 'daerah', 'scarlet', 'gp', 'presiden']","['moga', 'dukung', 'warga', 'jatim', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'dukung', 'ingat', 'komitmen', 'mereka', 'hadap', 'bangun', 'daerah', 'scarlet', 'gp', 'presiden']",moga dukung warga jatim untuk mas ganjar pranowo dan pak mahfud md makin dukung ingat komitmen mereka hadap bangun daerah scarlet gp presiden,"['moga', 'dukung', 'warga', 'jatim', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'dukung', 'ingat', 'komitmen', 'mereka', 'hadap', 'bangun', 'daerah', 'scarlet', 'gp', 'presiden']","['moga', 'dukung', 'warga', 'jatim', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'dukung', 'ingat', 'komitmen', 'mereka', 'hadap', 'bangun', 'daerah', 'scarlet', 'gp', 'presiden']","['moga', 'dukung', 'warga', 'jatim', 'mas', 'ganjar', 'pranowo', 'mahfud', 'md', 'dukung', 'komitmen', 'hadap', 'bangun', 'daerah', 'scarlet', 'gp', 'presiden']",moga dukung warga jatim mas ganjar pranowo mahfud md dukung komitmen hadap bangun daerah scarlet gp presiden,"Please support the people of East Java, Mas Ganjar Pranowo Mahfud MD, support the commitment to develop the scarlet region, GP President",positive
74,Fri Dec 15 10:30:41 +0000 2023,1735608307870789888,Ganjar Pranowo memperlihatkan bahwa kepemimpinan yang terarah dimulai dari kerjasama harmonis dalam lingkungan keluarga. @abcdefghijShhd  GP 4Presiden https://t.co/QZeDm4XOwx,0,0,0,0,in,1680884612241959936,1735608307870789888,HariLesmoono,https://twitter.com/HariLesmoono/status/1735608307870797884,Ganjar Pranowo memperlihatkan bahwa kepemimpinan yang terarah dimulai dari kerjasama harmonis dalam lingkungan keluarga abcdefghijShhd  GP  Presiden,Ganjar Pranowo memperlihatkan bahwa kepemimpinan yang terarah dimulai dari kerjasama harmonis dalam lingkungan keluarga   abcdefghijShhd  GP  Presiden,ganjar pranowo memperlihatkan bahwa kepemimpinan yang terarah dimulai dari kerjasama harmonis dalam lingkungan keluarga abcdefghijshhd  gp  presiden,"['ganjar', 'pranowo', 'memperlihatkan', 'bahwa', 'kepemimpinan', 'yang', 'terarah', 'dimulai', 'dari', 'kerjasama', 'harmonis', 'dalam', 'lingkungan', 'keluarga', 'abcdefghijshhd', 'gp', 'presiden']","['ganjar', 'pranowo', 'lihat', 'bahwa', 'pimpin', 'yang', 'arah', 'mulai', 'dari', 'kerjasama', 'harmonis', 'dalam', 'lingkung', 'keluarga', 'abcdefghijshhd', 'gp', 'presiden']",ganjar pranowo lihat bahwa pimpin yang arah mulai dari kerjasama harmonis dalam lingkung keluarga abcdefghijshhd gp presiden,"['ganjar', 'pranowo', 'lihat', 'bahwa', 'pimpin', 'yang', 'arah', 'mulai', 'dari', 'kerjasama', 'harmonis', 'dalam', 'lingkung', 'keluarga', 'abcdefghijshhd', 'gp', 'presiden']","['ganjar', 'pranowo', 'lihat', 'bahwa', 'pimpin', 'yang', 'arah', 'mulai', 'dari', 'kerjasama', 'harmonis', 'dalam', 'lingkung', 'keluarga', 'abcdefghijshhd', 'gp', 'presiden']","['ganjar', 'pranowo', 'lihat', 'pimpin', 'arah', 'kerjasama', 'harmonis', 'lingkung', 'keluarga', 'abcdefghijshhd', 'gp', 'presiden']",ganjar pranowo lihat pimpin arah kerjasama harmonis lingkung keluarga abcdefghijshhd gp presiden,Ganjar Pranowo see lead the direction of harmonious cooperation in the family environment abcdefghij shd gp president,positive
75,Fri Dec 15 10:30:41 +0000 2023,1735608306776069888,"Ganjar Pranowo, dengan keberpihakannya pada pengembangan ekonomi daerah, akan membawa keberlanjutan pembangunan ke tingkat nasional. @dayat98_  GP 4Presiden https://t.co/TXmSrWolMz",0,0,0,0,in,1682309039659820032,1735608306776069888,MuhammadDim4ss,https://twitter.com/MuhammadDim4ss/status/1735608306776072306,Ganjar Pranowo  dengan keberpihakannya pada pengembangan ekonomi daerah  akan membawa keberlanjutan pembangunan ke tingkat nasional dayat GP  Presiden,Ganjar Pranowo  dengan keberpihakannya pada pengembangan ekonomi daerah  akan membawa keberlanjutan pembangunan ke tingkat nasional   dayat    GP  Presiden,ganjar pranowo  dengan keberpihakannya pada pengembangan ekonomi daerah  akan membawa keberlanjutan pembangunan ke tingkat nasional dayat gp  presiden,"['ganjar', 'pranowo', 'dengan', 'keberpihakannya', 'pada', 'pengembangan', 'ekonomi', 'daerah', 'akan', 'membawa', 'keberlanjutan', 'pembangunan', 'ke', 'tingkat', 'nasional', 'dayat', 'gp', 'presiden']","['ganjar', 'pranowo', 'dengan', 'pihak', 'pada', 'kembang', 'ekonomi', 'daerah', 'akan', 'bawa', 'lanjut', 'bangun', 'ke', 'tingkat', 'nasional', 'dayat', 'gp', 'presiden']",ganjar pranowo dengan pihak pada kembang ekonomi daerah akan bawa lanjut bangun ke tingkat nasional dayat gp presiden,"['ganjar', 'pranowo', 'dengan', 'pihak', 'pada', 'kembang', 'ekonomi', 'daerah', 'akan', 'bawa', 'lanjut', 'bangun', 'ke', 'tingkat', 'nasional', 'dayat', 'gp', 'presiden']","['ganjar', 'pranowo', 'dengan', 'pihak', 'pada', 'kembang', 'ekonomi', 'daerah', 'akan', 'bawa', 'lanjut', 'bangun', 'ke', 'tingkat', 'nasional', 'dayat', 'gp', 'presiden']","['ganjar', 'pranowo', 'kembang', 'ekonomi', 'daerah', 'bawa', 'bangun', 'tingkat', 'nasional', 'dayat', 'gp', 'presiden']",ganjar pranowo kembang ekonomi daerah bawa bangun tingkat nasional dayat gp presiden,"Pranowo's reward for regional economic development brings development to the national level, Dayat GP President",positive
76,Fri Dec 15 10:30:40 +0000 2023,1735608306436359936,Semangat pelayanan Mas Ganjar dan Pak Mahfud dalam memajukan Jatim dan Indonesia patut diacungi jempol. Mereka membuktikan bahwa keberhasilan sebuah negara dimulai dari kepemimpinan yang berintegritas dan tulus. @taemoonwooo  GP 4Presiden https://t.co/7LThtFjlBU,0,0,0,0,in,1689489708148300032,1735608306436359936,FikriGifaari,https://twitter.com/FikriGifaari/status/1735608306436366498,Semangat pelayanan Mas Ganjar dan Pak Mahfud dalam memajukan Jatim dan Indonesia patut diacungi jempol  Mereka membuktikan bahwa keberhasilan sebuah negara dimulai dari kepemimpinan yang berintegritas dan tulus taemoonwo  GP  Presiden,Semangat pelayanan Mas Ganjar dan Pak Mahfud dalam memajukan Jatim dan Indonesia patut diacungi jempol  Mereka membuktikan bahwa keberhasilan sebuah negara dimulai dari kepemimpinan yang berintegritas dan tulus   taemoonwooo  GP  Presiden,semangat pelayanan mas ganjar dan pak mahfud dalam memajukan jatim dan indonesia patut diacungi jempol  mereka membuktikan bahwa keberhasilan sebuah negara dimulai dari kepemimpinan yang berintegritas dan tulus taemoonwo  gp  presiden,"['semangat', 'pelayanan', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'dalam', 'memajukan', 'jatim', 'dan', 'indonesia', 'patut', 'diacungi', 'jempol', 'mereka', 'membuktikan', 'bahwa', 'keberhasilan', 'sebuah', 'negara', 'dimulai', 'dari', 'kepemimpinan', 'yang', 'berintegritas', 'dan', 'tulus', 'taemoonwo', 'gp', 'presiden']","['semangat', 'layan', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'dalam', 'maju', 'jatim', 'dan', 'indonesia', 'patut', 'acung', 'jempol', 'mereka', 'bukti', 'bahwa', 'hasil', 'buah', 'negara', 'mulai', 'dari', 'pimpin', 'yang', 'integritas', 'dan', 'tulus', 'taemoonwo', 'gp', 'presiden']",semangat layan mas ganjar dan pak mahfud dalam maju jatim dan indonesia patut acung jempol mereka bukti bahwa hasil buah negara mulai dari pimpin yang integritas dan tulus taemoonwo gp presiden,"['semangat', 'layan', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'dalam', 'maju', 'jatim', 'dan', 'indonesia', 'patut', 'acung', 'jempol', 'mereka', 'bukti', 'bahwa', 'hasil', 'buah', 'negara', 'mulai', 'dari', 'pimpin', 'yang', 'integritas', 'dan', 'tulus', 'taemoonwo', 'gp', 'presiden']","['semangat', 'layan', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'dalam', 'maju', 'jatim', 'dan', 'indonesia', 'patut', 'acung', 'jempol', 'mereka', 'bukti', 'bahwa', 'hasil', 'buah', 'negara', 'mulai', 'dari', 'pimpin', 'yang', 'integritas', 'dan', 'tulus', 'taemoonwo', 'gp', 'presiden']","['semangat', 'layan', 'mas', 'ganjar', 'mahfud', 'maju', 'jatim', 'indonesia', 'patut', 'acung', 'jempol', 'bukti', 'hasil', 'buah', 'negara', 'pimpin', 'integritas', 'tulus', 'taemoonwo', 'gp', 'presiden']",semangat layan mas ganjar mahfud maju jatim indonesia patut acung jempol bukti hasil buah negara pimpin integritas tulus taemoonwo gp presiden,"Mas Ganjar Mahfud's spirit of service to advance East Java, Indonesia deserves a thumbs up, proof of the fruit of the country's leadership, sincere integrity, Taemoonwo, GP President",positive
77,Fri Dec 15 10:30:40 +0000 2023,1735608303810680064,Dukungan warga Jakarta untuk Ganjar Pranowo dan Pak Mahfud MD semakin kuat setelah melihat kebersamaan mereka dalam video tersebut. @comeback_lagi  GP 4Presiden https://t.co/6RbA3jMvGv,0,0,0,0,in,1682213817659579904,1735608303810680064,viviliaaaaa,https://twitter.com/viviliaaaaa/status/1735608303810687109,Dukungan warga Jakarta untuk Ganjar Pranowo dan Pak Mahfud MD semakin kuat setelah melihat kebersamaan mereka dalam video tersebut comeback lagi  GP  Presiden,Dukungan warga Jakarta untuk Ganjar Pranowo dan Pak Mahfud MD semakin kuat setelah melihat kebersamaan mereka dalam video tersebut   comeback lagi  GP  Presiden,dukungan warga jakarta untuk ganjar pranowo dan pak mahfud md semakin kuat setelah melihat kebersamaan mereka dalam video tersebut comeback lagi  gp  presiden,"['dukungan', 'warga', 'jakarta', 'untuk', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'semakin', 'kuat', 'setelah', 'melihat', 'kebersamaan', 'mereka', 'dalam', 'video', 'tersebut', 'comeback', 'lagi', 'gp', 'presiden']","['dukung', 'warga', 'jakarta', 'untuk', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'kuat', 'telah', 'lihat', 'sama', 'mereka', 'dalam', 'video', 'sebut', 'comeback', 'lagi', 'gp', 'presiden']",dukung warga jakarta untuk ganjar pranowo dan pak mahfud md makin kuat telah lihat sama mereka dalam video sebut comeback lagi gp presiden,"['dukung', 'warga', 'jakarta', 'untuk', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'kuat', 'telah', 'lihat', 'sama', 'mereka', 'dalam', 'video', 'sebut', 'comeback', 'lagi', 'gp', 'presiden']","['dukung', 'warga', 'jakarta', 'untuk', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'makin', 'kuat', 'telah', 'lihat', 'sama', 'mereka', 'dalam', 'video', 'sebut', 'comeback', 'lagi', 'gp', 'presiden']","['dukung', 'warga', 'jakarta', 'ganjar', 'pranowo', 'mahfud', 'md', 'kuat', 'lihat', 'video', 'comeback', 'gp', 'presiden']",dukung warga jakarta ganjar pranowo mahfud md kuat lihat video comeback gp presiden,"Support the people of Jakarta, Ganjar Pranowo Mahfud MD is strong, see the presidential GP's comeback video",positive
78,Fri Dec 15 10:30:40 +0000 2023,1735608303189929984,Keakraban Mas Ganjar dengan anak-anaknya memberikan optimisme bahwa masa depan Indonesia akan dipimpin oleh generasi yang baik. @swiftieanjing  GP 4Presiden https://t.co/Mrxie1wxQ1,0,0,0,0,in,1688813312044329984,1735608303189929984,jayanto122,https://twitter.com/jayanto122/status/1735608303189930053,Keakraban Mas Ganjar dengan anak anaknya memberikan optimisme bahwa masa depan Indonesia akan dipimpin oleh generasi yang baik swiftieanjing  GP  Presiden,Keakraban Mas Ganjar dengan anak anaknya memberikan optimisme bahwa masa depan Indonesia akan dipimpin oleh generasi yang baik   swiftieanjing  GP  Presiden,keakraban mas ganjar dengan anak anaknya memberikan optimisme bahwa masa depan indonesia akan dipimpin oleh generasi yang baik swiftieanjing  gp  presiden,"['keakraban', 'mas', 'ganjar', 'dengan', 'anak', 'anaknya', 'memberikan', 'optimisme', 'bahwa', 'masa', 'depan', 'indonesia', 'akan', 'dipimpin', 'oleh', 'generasi', 'yang', 'baik', 'swiftieanjing', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'beri', 'optimisme', 'bahwa', 'masa', 'depan', 'indonesia', 'akan', 'pimpin', 'oleh', 'generasi', 'yang', 'baik', 'swiftieanjing', 'gp', 'presiden']",akrab mas ganjar dengan anak anak beri optimisme bahwa masa depan indonesia akan pimpin oleh generasi yang baik swiftieanjing gp presiden,"['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'beri', 'optimisme', 'bahwa', 'masa', 'depan', 'indonesia', 'akan', 'pimpin', 'oleh', 'generasi', 'yang', 'baik', 'swiftieanjing', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'beri', 'optimisme', 'bahwa', 'masa', 'depan', 'indonesia', 'akan', 'pimpin', 'oleh', 'generasi', 'yang', 'baik', 'swiftieanjing', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'anak', 'anak', 'optimisme', 'indonesia', 'pimpin', 'generasi', 'swiftieanjing', 'gp', 'presiden']",akrab mas ganjar anak anak optimisme indonesia pimpin generasi swiftieanjing gp presiden,"Familiar, Mas Rewards Children's Optimism in Indonesia Leading the Generation of Swiftie Dogs, GP President",positive
79,Fri Dec 15 10:30:40 +0000 2023,1735608302451760128,Kemesraan Ganjar Pranowo dengan keluarganya mengingatkan kita bahwa seorang pemimpin sejati harus bisa mengayomi masyarakatnya. @danawalpanitia  GP 4Presiden https://t.co/MQNS78awyz,0,0,0,0,in,1683346570174170112,1735608302451760128,ganisetwnn,https://twitter.com/ganisetwnn/status/1735608302451769525,Kemesraan Ganjar Pranowo dengan keluarganya mengingatkan kita bahwa seorang pemimpin sejati harus bisa mengayomi masyarakatnya danawalpanitia  GP  Presiden,Kemesraan Ganjar Pranowo dengan keluarganya mengingatkan kita bahwa seorang pemimpin sejati harus bisa mengayomi masyarakatnya   danawalpanitia  GP  Presiden,kemesraan ganjar pranowo dengan keluarganya mengingatkan kita bahwa seorang pemimpin sejati harus bisa mengayomi masyarakatnya danawalpanitia  gp  presiden,"['kemesraan', 'ganjar', 'pranowo', 'dengan', 'keluarganya', 'mengingatkan', 'kita', 'bahwa', 'seorang', 'pemimpin', 'sejati', 'harus', 'bisa', 'mengayomi', 'masyarakatnya', 'danawalpanitia', 'gp', 'presiden']","['mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'ingat', 'kita', 'bahwa', 'orang', 'pimpin', 'sejati', 'harus', 'bisa', 'ayom', 'masyarakat', 'danawalpanitia', 'gp', 'presiden']",mesra ganjar pranowo dengan keluarga ingat kita bahwa orang pimpin sejati harus bisa ayom masyarakat danawalpanitia gp presiden,"['mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'ingat', 'kita', 'bahwa', 'orang', 'pimpin', 'sejati', 'harus', 'bisa', 'ayom', 'masyarakat', 'danawalpanitia', 'gp', 'presiden']","['mesra', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'ingat', 'kita', 'bahwa', 'orang', 'pimpin', 'sejati', 'harus', 'bisa', 'ayom', 'masyarakat', 'danawalpanitia', 'gp', 'presiden']","['mesra', 'ganjar', 'pranowo', 'keluarga', 'orang', 'pimpin', 'sejati', 'ayom', 'masyarakat', 'danawalpanitia', 'gp', 'presiden']",mesra ganjar pranowo keluarga orang pimpin sejati ayom masyarakat danawalpanitia gp presiden,"Friendly rewards Pranowo's family, a true leader, protecting the community and the beginning of the presidential GP committee",positive
80,Fri Dec 15 10:30:39 +0000 2023,1735608300363010048,"Dukungan saya penuh untuk Mas Ganjar Pranowo dan Pak Mahfud MD, diharapkan kehangatan keluarga menjadi pondasi kepemimpinan mereka. @juztmingyu97  GP 4Presiden https://t.co/kGqfnsi7qG",0,0,0,0,in,1679759131266419968,1735608300363010048,DeswitaSar,https://twitter.com/DeswitaSar/status/1735608300363018667,Dukungan saya penuh untuk Mas Ganjar Pranowo dan Pak Mahfud MD  diharapkan kehangatan keluarga menjadi pondasi kepemimpinan mereka juztmingyu GP  Presiden,Dukungan saya penuh untuk Mas Ganjar Pranowo dan Pak Mahfud MD  diharapkan kehangatan keluarga menjadi pondasi kepemimpinan mereka   juztmingyu   GP  Presiden,dukungan saya penuh untuk mas ganjar pranowo dan pak mahfud md  diharapkan kehangatan keluarga menjadi pondasi kepemimpinan mereka juztmingyu gp  presiden,"['dukungan', 'saya', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'diharapkan', 'kehangatan', 'keluarga', 'menjadi', 'pondasi', 'kepemimpinan', 'mereka', 'juztmingyu', 'gp', 'presiden']","['dukung', 'saya', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'harap', 'hangat', 'keluarga', 'jadi', 'pondasi', 'pimpin', 'mereka', 'juztmingyu', 'gp', 'presiden']",dukung saya penuh untuk mas ganjar pranowo dan pak mahfud md harap hangat keluarga jadi pondasi pimpin mereka juztmingyu gp presiden,"['dukung', 'saya', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'harap', 'hangat', 'keluarga', 'jadi', 'pondasi', 'pimpin', 'mereka', 'juztmingyu', 'gp', 'presiden']","['dukung', 'saya', 'penuh', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'harap', 'hangat', 'keluarga', 'jadi', 'pondasi', 'pimpin', 'mereka', 'juztmingyu', 'gp', 'presiden']","['dukung', 'penuh', 'mas', 'ganjar', 'pranowo', 'mahfud', 'md', 'harap', 'hangat', 'keluarga', 'pondasi', 'pimpin', 'juztmingyu', 'gp', 'presiden']",dukung penuh mas ganjar pranowo mahfud md harap hangat keluarga pondasi pimpin juztmingyu gp presiden,"Full support, Mas Ganjar Pranowo, Mahfud MD, please be warm to the family, the foundation for leading Juztmingyu, GP President",positive
81,Fri Dec 15 10:30:39 +0000 2023,1735608298584649984,Semoga Mas Ganjar Pranowo dan Pak Mahfud MD dapat membawa nilai-nilai kekeluargaan ke dalam setiap kebijakan dan tindakan mereka. @sendyAkutuh  GP 4Presiden https://t.co/KdvGcy38ex,0,0,0,0,in,1683750047413050112,1735608298584649984,sekar_anisaa,https://twitter.com/sekar_anisaa/status/1735608298584653850,Semoga Mas Ganjar Pranowo dan Pak Mahfud MD dapat membawa nilai nilai kekeluargaan ke dalam setiap kebijakan dan tindakan mereka sendyAkutuh  GP  Presiden,Semoga Mas Ganjar Pranowo dan Pak Mahfud MD dapat membawa nilai nilai kekeluargaan ke dalam setiap kebijakan dan tindakan mereka   sendyAkutuh  GP  Presiden,semoga mas ganjar pranowo dan pak mahfud md dapat membawa nilai nilai kekeluargaan ke dalam setiap kebijakan dan tindakan mereka sendyakutuh  gp  presiden,"['semoga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'membawa', 'nilai', 'nilai', 'kekeluargaan', 'ke', 'dalam', 'setiap', 'kebijakan', 'dan', 'tindakan', 'mereka', 'sendyakutuh', 'gp', 'presiden']","['moga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'bawa', 'nilai', 'nilai', 'keluarga', 'ke', 'dalam', 'tiap', 'bijak', 'dan', 'tindak', 'mereka', 'sendyakutuh', 'gp', 'presiden']",moga mas ganjar pranowo dan pak mahfud md dapat bawa nilai nilai keluarga ke dalam tiap bijak dan tindak mereka sendyakutuh gp presiden,"['moga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'bawa', 'nilai', 'nilai', 'keluarga', 'ke', 'dalam', 'tiap', 'bijak', 'dan', 'tindak', 'mereka', 'sendyakutuh', 'gp', 'presiden']","['moga', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'bawa', 'nilai', 'nilai', 'keluarga', 'ke', 'dalam', 'tiap', 'bijak', 'dan', 'tindak', 'mereka', 'sendyakutuh', 'gp', 'presiden']","['moga', 'mas', 'ganjar', 'pranowo', 'mahfud', 'md', 'bawa', 'nilai', 'nilai', 'keluarga', 'bijak', 'tindak', 'sendyakutuh', 'gp', 'presiden']",moga mas ganjar pranowo mahfud md bawa nilai nilai keluarga bijak tindak sendyakutuh gp presiden,I hope Mas Ganjar Pranowo Mahfud MD will bring wise family values ​​to follow the President's actions,positive
82,Fri Dec 15 10:30:38 +0000 2023,1735608297699620096,Melihat kemesraan keluarga Mas Ganjar Pranowo membuat saya yakin bahwa kepedulian terhadap keluarga juga akan tercermin dalam kepemimpinannya. @seblakenakges  GP 4Presiden https://t.co/BjSAWsSvY2,0,0,0,0,in,1684847611235480064,1735608297699620096,MonikaAgnesss,https://twitter.com/MonikaAgnesss/status/1735608297699627454,Melihat kemesraan keluarga Mas Ganjar Pranowo membuat saya yakin bahwa kepedulian terhadap keluarga juga akan tercermin dalam kepemimpinannya seblakenakges  GP  Presiden,Melihat kemesraan keluarga Mas Ganjar Pranowo membuat saya yakin bahwa kepedulian terhadap keluarga juga akan tercermin dalam kepemimpinannya   seblakenakges  GP  Presiden,melihat kemesraan keluarga mas ganjar pranowo membuat saya yakin bahwa kepedulian terhadap keluarga juga akan tercermin dalam kepemimpinannya seblakenakges  gp  presiden,"['melihat', 'kemesraan', 'keluarga', 'mas', 'ganjar', 'pranowo', 'membuat', 'saya', 'yakin', 'bahwa', 'kepedulian', 'terhadap', 'keluarga', 'juga', 'akan', 'tercermin', 'dalam', 'kepemimpinannya', 'seblakenakges', 'gp', 'presiden']","['lihat', 'mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'buat', 'saya', 'yakin', 'bahwa', 'peduli', 'hadap', 'keluarga', 'juga', 'akan', 'cermin', 'dalam', 'pimpin', 'seblakenakges', 'gp', 'presiden']",lihat mesra keluarga mas ganjar pranowo buat saya yakin bahwa peduli hadap keluarga juga akan cermin dalam pimpin seblakenakges gp presiden,"['lihat', 'mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'buat', 'saya', 'yakin', 'bahwa', 'peduli', 'hadap', 'keluarga', 'juga', 'akan', 'cermin', 'dalam', 'pimpin', 'seblakenakges', 'gp', 'presiden']","['lihat', 'mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'buat', 'saya', 'yakin', 'bahwa', 'peduli', 'hadap', 'keluarga', 'juga', 'akan', 'cermin', 'dalam', 'pimpin', 'seblakenakges', 'gp', 'presiden']","['lihat', 'mesra', 'keluarga', 'mas', 'ganjar', 'pranowo', 'peduli', 'hadap', 'keluarga', 'cermin', 'pimpin', 'seblakenakges', 'gp', 'presiden']",lihat mesra keluarga mas ganjar pranowo peduli hadap keluarga cermin pimpin seblakenakges gp presiden,"Look at the family friendly, Mas Ganjar Pranowo cares about the family in the mirror of leading Seblakenakges GP President",positive
